_id,identifier,bridgeName,destAmount,destBlockNumber,destBlockTimeStamp,destTokenDecimals,destTokenName,destTokenSymbol,fromChainId,gasUsed,isPartialTx,isSocketTx,recipient,sender,srcAmount,srcBlockNumber,srcBlockTimeStamp,srcTokenDecimals,srcTokenName,srcTokenSymbol,toChainId,srcTxStatus,destTxStatus
65fee4d0e99dac43d6873b5a,110-3619913-111,stargate,209763240822870265,117802369,1711203515,18,Ethereum,ETH,42161,596894,False,False,0x6e014E617c61162978c31311C20aa2911932Be35,0x6e014e617c61162978c31311c20aa2911932be35,209889174327466744,193393458,1711203468,18,Ethereum,ETH,10,COMPLETED,COMPLETED
65fee4d0e99dac43d6873bea,1225554-8453-across,across,3076787595815051769,19497843,1711203491,18,Wrapped Ether,WETH,8453,72743,False,False,0x2d2e7f58c983c3ae1d6e3e31c404ea6f55542383,0x2d2e7f58c983c3ae1d6e3e31c404ea6f55542383,3082815361109204108,12207060,1711203467,18,Wrapped Ether,WETH,1,COMPLETED,COMPLETED
65fee4bce99dac43d6872a79,1765988-324-across,across,19984352706806493,193393573,1711203497,18,Wrapped Ether,WETH,324,235298,False,False,0x127961faf3a885dc6ee996433cb4139f29bcf500,0x127961faf3a885dc6ee996433cb4139f29bcf500,20000000000000000,29678026,1711203466,18,Wrapped Ether,WETH,42161,COMPLETED,COMPLETED
65fee49fe99dac43d6870fa6,1225553-8453-across,across,17799576624679802,193393501,1711203479,18,Wrapped Ether,WETH,8453,254588,False,False,0x78b158f528d83bd82ee28dd2843c1075681e366d,0x78b158f528d83bd82ee28dd2843c1075681e366d,17815154397318312,12207059,1711203465,18,Wrapped Ether,WETH,42161,COMPLETED,COMPLETED
65fee4bce99dac43d68729d1,110-3619910-111,stargate,686666213722761137,117802358,1711203493,18,Ethereum,ETH,42161,496567,False,False,0xb57ea580897F6fA6c37f113bE1959eF3c1359fA0,0xb57ea580897f6fa6c37f113be1959ef3c1359fa0,687078460799240681,193393440,1711203464,18,Ethereum,ETH,10,COMPLETED,COMPLETED
65fee4bce99dac43d68729f1,110-3619911-111,stargate,20180382233342692,117802360,1711203497,18,Ethereum,ETH,42161,501801,False,False,0x056C359b03D1113931ec097e2bCA43bE6CC2EFea,0x056c359b03d1113931ec097e2bca43be6cc2efea,20192497731981880,193393442,1711203464,18,Ethereum,ETH,10,COMPLETED,COMPLETED
65fee4bce99dac43d6872a62,1469330-42161-across,across,249776406,29678057,1711203497,6,Tether USD,USDT,42161,314188,False,False,0x282a9c72b23241452268ea19c1e8b21565193313,0x282a9c72b23241452268ea19c1e8b21565193313,250000000,193393435,1711203463,6,Tether USD,USDT,324,COMPLETED,COMPLETED
65fee4bce99dac43d687296c,0xd7a196935edeff04f40f1dc0aa7adfa0555a25f517a700b9b2be69bd9289bda1-refuel,refuel-bridge,57018467020000000,43274646,1711203509,18,Avalanche,AVAX,42161,148193,False,True,0x297248b1b166e25fd22e0483f0cd57596fb5f7aa,0x297248b1b166e25fd22e0483f0cd57596fb5f7aa,1000000000000000,193393432,1711203462,18,ETH,ETH,43114,COMPLETED,COMPLETED
65fee4a9e99dac43d68718b0,110-773816-184,stargate,418028032600009019,12207065,1711203477,18,Token,TOKEN,42161,489181,False,False,0xcb9b47ee582CEF59454265bF0b7034e6fb5C7AF9,0xcb9b47ee582cef59454265bf0b7034e6fb5c7af9,418279000000009023,193393429,1711203461,18,Ethereum,ETH,8453,COMPLETED,COMPLETED
65fee4b2e99dac43d6872157,1225552-8453-across,across,210948040653511909,19497841,1711203467,18,Wrapped Ether,WETH,8453,111170,False,False,0x74465377ca77825fc2e7d6165b97cc921e226648,0x74465377ca77825fc2e7d6165b97cc921e226648,215382243132619901,12207057,1711203461,18,Wrapped Ether,WETH,1,COMPLETED,COMPLETED
65fee49fe99dac43d6870fe5,1469329-42161-across,across,47943482478981499,29678033,1711203473,18,Wrapped Ether,WETH,42161,269144,False,False,0x674d5c0d494d5b558643375bd3a4e0e74abb4e00,0x674d5c0d494d5b558643375bd3a4e0e74abb4e00,48000000000000000,193393423,1711203460,18,Wrapped Ether,WETH,324,COMPLETED,COMPLETED
65fee4b2e99dac43d6872194,184-498507-110,stargate,8994600000000000,193393545,1711203490,18,Ethereum,ETH,8453,410785,False,False,0x84a8D339c1F2e2C17Bb55b44A99E81771054Bc84,0x84a8d339c1f2e2c17bb55b44a99e81771054bc84,9000000000000000,12207056,1711203459,18,Token,TOKEN,42161,COMPLETED,COMPLETED
65fee4bce99dac43d6872a50,111-713995-184,stargate,89166181,12207082,1711203511,6,USD Base Coin,USDbC,10,536522,False,False,0x691574C7ea683a541D327B1756bB51b1c1B6570A,0x691574c7ea683a541d327b1756bb51b1c1b6570a,89368421,117802341,1711203459,6,USD Coin,USDC,8453,COMPLETED,COMPLETED
65fee4c6e99dac43d68731f5,111-2995229-110,stargate,1159403940000000000,193393622,1711203510,18,Ethereum,ETH,10,423747,False,False,0xE929326456808ec0f0a1D24B2fdD058af4fe57c6,0xe929326456808ec0f0a1d24b2fdd058af4fe57c6,1160100000000000000,117802341,1711203459,18,Ethereum,ETH,42161,COMPLETED,COMPLETED
65fee4dbe99dac43d6874402,102-1108683-110,stargate,24985000,193393696,1711203528,6,Tether USD,USDT,56,688296,False,False,0xeCc19E177d24551aA7ed6Bc6FE566eCa726CC8a9,0x47183ff4ddc9ef40c4c9e015f76fd55c31dd6585,25000000000000000000,37222422,1711203459,18,Tether USD,USDT,42161,COMPLETED,COMPLETED
65fee502e99dac43d68763c6,0x45ee3e3d8a4fd4ddc9fc71707c2f13c4ba731514337ce215113da1664807f867,celer,49837666,29678130,1711203570,6,USD Coin,USDC,56,393861,False,False,0x39dfcbc8e670c52239bd606fc28a5c5b20335034,0x39dfcbc8e670c52239bd606fc28a5c5b20335034,50097119920326982765,37222422,1711203459,18,USD Coin,USDC,324,COMPLETED,COMPLETED
65fee4a9e99dac43d6871900,1765986-324-across,across,34979507399882007,54991382,1711203470,18,Wrapped Ether,WETH,324,253991,False,True,0xe1a0d8d0e7d892b26f281af727409772b3cfbd01,0xe1a0d8d0e7d892b26f281af727409772b3cfbd01,35000000000000000,29678018,1711203458,18,Wrapped Ether,WETH,137,COMPLETED,COMPLETED
65fee4b2e99dac43d6872189,184-349109-111,stargate,3986864559630606,117802357,1711203491,18,Ethereum,ETH,8453,463035,False,False,0x243FB3F67d3C41c23B25Bb2B9a1D8e84c733BF0c,0x243fb3f67d3c41c23b25bb2b9a1d8e84c733bf0c,3989258114499304,12207055,1711203457,18,Token,TOKEN,10,COMPLETED,COMPLETED
65fee4c6e99dac43d68731d9,111-2995228-110,stargate,2697300,193393616,1711203508,6,Tether USD,USDT,10,666248,False,False,0xDC9f1da9cC320D1829Ed79793F1fb84d6C451336,0xdc9f1da9cc320d1829ed79793f1fb84d6c451336,2700000,117802340,1711203457,6,USD Coin,USDC,42161,COMPLETED,COMPLETED
65fee50ce99dac43d6876d50,0xb08f8e31d5b5ecc7a1701d40bdcaa1922d7b0f3e0a0fa1129d5f8edf4ccd03be,celer,194542275,54991423,1711203574,6,(PoS) Tether USD,USDT,56,154789,False,False,0x2bc604aec763bc4a0004a6e1b10208ee9f8efe99,0x2bc604aec763bc4a0004a6e1b10208ee9f8efe99,194592257762500000000,37222421,1711203456,18,Tether USD,USDT,137,COMPLETED,COMPLETED
65fee4a9e99dac43d68718aa,110-773815-184,stargate,9494300000000000,12207064,1711203475,18,Token,TOKEN,42161,491536,False,False,0xb366454c970EFB9058D6170004680122591062a2,0xb366454c970efb9058d6170004680122591062a2,9500000000000000,193393403,1711203455,18,Ethereum,ETH,8453,COMPLETED,COMPLETED
65fee4bce99dac43d6872a09,111-2995227-110,stargate,669598000,193393601,1711203504,6,USD Coin,USDC,10,547330,False,False,0xeB9D99d56548b8C12Bbe68bC239cB8a5d8CB503D,0xeb9d99d56548b8c12bbe68bc239cb8a5d8cb503d,670000000,117802339,1711203455,6,USD Coin,USDC,42161,COMPLETED,COMPLETED
65fee4c6e99dac43d68731ad,0x7ae87925ab4f8942f69a26e2b8782ea1f213dc91d3ddba038fc4e7ecba113a61-refuel,refuel-bridge,130603634113829440,54991392,1711203510,18,Matic Token,MATIC,1,28694,False,True,0xc9e838d0631aae414891ca9cf35cb77d88b24240,0xc9e838d0631aae414891ca9cf35cb77d88b24240,40000000000000,19497840,1711203455,18,ETH,ETH,137,COMPLETED,COMPLETED
65fee4dbe99dac43d68743f7,0x696f025323e3ca3b678944165e4e83b0f6b2e29b7b9a3b929dbf3b2715bcad6b,optimism-bridge,8000000000000000,117802376,1711203529,18,Ethereum,ETH,1,127401,False,False,0x2dcaf9ba3402f3be3df1e4d15b3aceed6c2514b0,0x2dcaf9ba3402f3be3df1e4d15b3aceed6c2514b0,8000000000000000,19497840,1711203455,18,Ethereum,ETH,10,COMPLETED,COMPLETED
65fee48ae99dac43d686fdee,1288188-10-across,across,4964418300032248,12207057,1711203461,18,Wrapped Ether,WETH,10,89691,False,False,0x808faacb4a502060a73de1f0f4b094eedbc60c08,0x808faacb4a502060a73de1f0f4b094eedbc60c08,5000000000000000,117802338,1711203453,18,Wrapped Ether,WETH,8453,COMPLETED,COMPLETED
65fee48ae99dac43d686fdf6,1765985-324-across,across,4991012281525374,193393430,1711203461,18,Wrapped Ether,WETH,324,275498,False,False,0x81fe3f2a684c67eccff1a4975688dc769cd65de3,0x81fe3f2a684c67eccff1a4975688dc769cd65de3,5000000000000000,29678013,1711203453,18,Wrapped Ether,WETH,42161,COMPLETED,COMPLETED
65fee4bce99dac43d6872903,0x072a454bdc5a346bfc9d6c70ae1cc9157d07d73385914517039515d2081707d4-refuel,refuel-bridge,19119808915124,117802367,1711203511,18,ETH,ETH,56,28694,False,True,0x2290ec224c30977ac48e6874a82a6e4b160354fe,0x2290ec224c30977ac48e6874a82a6e4b160354fe,120000000000000,37222420,1711203453,18,BNB,BNB,10,COMPLETED,COMPLETED
65fee4d0e99dac43d6873b24,102-1108682-110,stargate,2606494004,193393668,1711203521,6,USD Coin,USDC,56,523983,False,False,0x1875DC6482920Fa4337E10C6cF5D95c82428fE13,0x1875dc6482920fa4337e10c6cf5d95c82428fe13,2609103106000000000000,37222420,1711203453,18,Tether USD,USDT,42161,COMPLETED,COMPLETED
65fee4d0e99dac43d6873be2,1225551-8453-across,across,349817307986060300,117802369,1711203515,18,Wrapped Ether,WETH,8453,79021,False,True,0xe3455f9c06dfe7fb721219aa5ec7770c3f88cdd8,0xe3455f9c06dfe7fb721219aa5ec7770c3f88cdd8,350000000000000000,12207052,1711203451,18,Wrapped Ether,WETH,10,COMPLETED,COMPLETED
65fee49fe99dac43d6870fd6,1469328-42161-across,across,1994620492873174006,19497840,1711203455,18,Wrapped Ether,WETH,42161,235692,False,False,0x6c0b0b644ae8331e3ab19e6ab4feb446e10603d0,0x6c0b0b644ae8331e3ab19e6ab4feb446e10603d0,2000000000000000000,193393381,1711203449,18,Wrapped Ether,WETH,1,COMPLETED,COMPLETED
65fee4a9e99dac43d687189f,110-773814-184,stargate,315120814000000000,12207064,1711203475,18,Token,TOKEN,42161,494011,False,False,0xe95D0da521D84c94A4774BEDD1F84C9581834957,0xe95d0da521d84c94a4774bedd1f84c9581834957,315310000000000000,193393381,1711203449,18,Ethereum,ETH,8453,COMPLETED,COMPLETED
65fee4bce99dac43d6872a3b,111-713994-184,stargate,294023480000000000,12207077,1711203501,18,Token,TOKEN,10,416726,False,False,0x219758222552c4fD816499aDa4FFcCA3b3954D02,0x219758222552c4fd816499ada4ffcca3b3954d02,294200000000000000,117802336,1711203449,18,Ethereum,ETH,8453,COMPLETED,COMPLETED
65fee4c6e99dac43d68731a3,0x6c897508be9e04ca95d6b4a149cecd380cc0f936ea97fc6cd752a29f47a014dd-refuel,refuel-bridge,4029921650963829440,54991392,1711203510,18,Matic Token,MATIC,42161,104339,False,True,0x4c4fa98809de3fdbd3aa3493e9709a411e64787a,0x4c4fa98809de3fdbd3aa3493e9709a411e64787a,1190000000000000,193393381,1711203449,18,ETH,ETH,137,COMPLETED,COMPLETED
65fee49fe99dac43d6870fa1,1225550-8453-across,across,1656133479381112183,19497840,1711203455,18,Wrapped Ether,WETH,8453,72743,False,False,0xaa75a240451fceaa80bbb5ed4d2068bcded7f5be,0xaa75a240451fceaa80bbb5ed4d2068bcded7f5be,1661349701263304638,12207050,1711203447,18,Wrapped Ether,WETH,1,COMPLETED,COMPLETED
65fee4b2e99dac43d687217d,184-349108-111,stargate,99935297,117802353,1711203483,6,USD Coin,USDC,8453,449043,False,False,0xb7bc54CdD8626C497b6B030898A3d033066cA9E5,0xb7bc54cdd8626c497b6b030898a3d033066ca9e5,99938295,12207050,1711203447,6,USD Base Coin,USDbC,10,COMPLETED,COMPLETED
65fee4c6e99dac43d6873219,111-718217-109,stargate,1350931173,54991392,1711203510,6,USDCoin,USDC,10,546074,False,False,0x89c1C70A3D8eE83F9aaACE352EC7B7679BB02581,0x89c1c70a3d8ee83f9aaace352ec7b7679bb02581,1352000000,117802335,1711203447,6,USD Coin,USDC,137,COMPLETED,COMPLETED
65fee4d0e99dac43d6873b1b,102-1108681-110,stargate,1558111194,193393644,1711203515,6,Tether USD,USDT,56,552386,False,False,0xb2d292c645EdC15b212f8b23E177C5563aB06023,0xb2d292c645edc15b212f8b23e177c5563ab06023,1559046621000000000000,37222418,1711203447,18,Tether USD,USDT,42161,COMPLETED,COMPLETED
65fee4a9e99dac43d687188e,110-773813-184,stargate,395155764200009019,12207064,1711203475,18,Token,TOKEN,42161,493630,False,False,0xB07e9e8A993b05E7b85861F09678CF13e527857a,0xb07e9e8a993b05e7b85861f09678cf13e527857a,395393000000009023,193393368,1711203446,18,Ethereum,ETH,8453,COMPLETED,COMPLETED
65fee48ae99dac43d686fc6e,0x8b971afbb61aa8b281a76cb7395a5960ec4faeac5157c2cf3a57bb98e08b0b15,hop,917276445633443,193393421,1711203459,18,Ethereum,ETH,8453,218058,False,False,0x29f3934c71b5a4771b59c910ffa41287a64c4291,0x29f3934c71b5a4771b59c910ffa41287a64c4291,1000000000000000,12207049,1711203445,18,Token,TOKEN,42161,COMPLETED,COMPLETED
65fee4b2e99dac43d6872173,184-349107-111,stargate,51550611064000000,117802353,1711203483,18,Ethereum,ETH,8453,418339,False,False,0x154FED13e0d25f61042861D273F66b6e6c6c1cF8,0x154fed13e0d25f61042861d273f66b6e6c6c1cf8,51581560000000000,12207049,1711203445,18,Token,TOKEN,10,COMPLETED,COMPLETED
65fee4bce99dac43d6872a37,111-713993-184,stargate,930216512908150,12207075,1711203497,18,Token,TOKEN,10,416726,False,False,0x4C612761EB11397B74786Ba5CF44E8bC3793b91E,0x4c612761eb11397b74786ba5cf44e8bc3793b91e,930774977894886,117802334,1711203445,18,Ethereum,ETH,8453,COMPLETED,COMPLETED
65fee4a9e99dac43d6871875,110-773812-184,stargate,8651551688397149,12207064,1711203475,18,Token,TOKEN,42161,497324,False,False,0xEcAe0cB2C98bA8604D92c8349beCb4F41C105906,0xecae0cb2c98ba8604d92c8349becb4f41c105906,8656745735838651,193393361,1711203444,18,Ethereum,ETH,8453,COMPLETED,COMPLETED
65fee495e99dac43d6870649,110-1462703-106,stargate,10493700000,43274626,1711203468,6,TetherToken,USDt,42161,485255,False,False,0xf004Fba99012FBDe4eCdaACDc0925921FEb04f88,0xf004fba99012fbde4ecdaacdc0925921feb04f88,10500000000,193393356,1711203443,6,Tether USD,USDT,43114,COMPLETED,COMPLETED
65fee49fe99dac43d6870f8e,1186376-1-across,across,59436078693358760,12207059,1711203465,18,Wrapped Ether,WETH,1,132969,False,False,0xfe713d67204672721b608dd7c4984035c1b88627,0xfe713d67204672721b608dd7c4984035c1b88627,59475000000000000,19497839,1711203443,18,Wrapped Ether,WETH,8453,COMPLETED,COMPLETED
65fee4b2e99dac43d687214b,111-2995226-110,stargate,497101560000000000,193393562,1711203495,18,Ethereum,ETH,10,423747,False,False,0x46F0FE6f21556cd37eC47D434537eA66fAf883f4,0x46f0fe6f21556cd37ec47d434537ea66faf883f4,497400000000000000,117802333,1711203443,18,Ethereum,ETH,42161,COMPLETED,COMPLETED
65fee4bce99dac43d6872a1d,111-713991-184,stargate,1051368800000000000,12207075,1711203497,18,Token,TOKEN,10,416714,False,False,0x95eCaB7C7f69b595b5B566149B2e44455C5439D3,0x95ecab7c7f69b595b5b566149b2e44455c5439d3,1052000000000000000,117802333,1711203443,18,Ethereum,ETH,8453,COMPLETED,COMPLETED
65fee4bce99dac43d6872a23,111-713992-184,stargate,588048676980924,12207075,1711203497,18,Token,TOKEN,10,416726,False,False,0x82BeD9C4Ea599e583d2DF89a550590c6Bd5Cc6F5,0x82bed9c4ea599e583d2df89a550590c6bd5cc6f5,588401718011730,117802333,1711203443,18,Ethereum,ETH,8453,COMPLETED,COMPLETED
65fee495e99dac43d6870673,110-773811-184,stargate,11992800000000000,12207055,1711203457,18,Token,TOKEN,42161,491143,False,False,0x98cCcc26Ba57f5e0aAA2E88b4Ec2FB12D8a770d3,0x98cccc26ba57f5e0aaa2e88b4ec2fb12d8a770d3,12000000000000000,193393351,1711203441,18,Ethereum,ETH,8453,COMPLETED,COMPLETED
65fee495e99dac43d68706b4,1288187-10-across,across,147788473,29678014,1711203454,6,USD Coin,USDC,10,102282,False,True,0x2648cb80eed9ce38be26353a11cf454b89347832,0x2648cb80eed9ce38be26353a11cf454b89347832,147924989,117802332,1711203441,6,USD Coin,USDC,324,COMPLETED,COMPLETED
65fee4bce99dac43d687291e,0x890df324da4c7ffbb6ab29e4ff6cfa9d092d433b8ae72ff415c4cde574e31bb2,hop,59790450353256170,12207073,1711203493,18,Token,TOKEN,59144,238544,False,False,0x312784d86eebc9f785edd98728bb3713096d2e20,0x312784d86eebc9f785edd98728bb3713096d2e20,60000000000000000,3086367,1711203441,18,Token,TOKEN,8453,COMPLETED,COMPLETED
65fee4c6e99dac43d68731a3,0x6c897508be9e04ca95d6b4a149cecd380cc0f936ea97fc6cd752a29f47a014dd-refuel,refuel-bridge,4029921650963829440,54991392,1711203510,18,Matic Token,MATIC,42161,104339,False,True,0x4c4fa98809de3fdbd3aa3493e9709a411e64787a,0x4c4fa98809de3fdbd3aa3493e9709a411e64787a,1190000000000000,193393381,1711203449,18,ETH,ETH,137,COMPLETED,COMPLETED
65fee49fe99dac43d6870fa1,1225550-8453-across,across,1656133479381112183,19497840,1711203455,18,Wrapped Ether,WETH,8453,72743,False,False,0xaa75a240451fceaa80bbb5ed4d2068bcded7f5be,0xaa75a240451fceaa80bbb5ed4d2068bcded7f5be,1661349701263304638,12207050,1711203447,18,Wrapped Ether,WETH,1,COMPLETED,COMPLETED
65fee4b2e99dac43d687217d,184-349108-111,stargate,99935297,117802353,1711203483,6,USD Coin,USDC,8453,449043,False,False,0xb7bc54CdD8626C497b6B030898A3d033066cA9E5,0xb7bc54cdd8626c497b6b030898a3d033066ca9e5,99938295,12207050,1711203447,6,USD Base Coin,USDbC,10,COMPLETED,COMPLETED
65fee4c6e99dac43d6873219,111-718217-109,stargate,1350931173,54991392,1711203510,6,USDCoin,USDC,10,546074,False,False,0x89c1C70A3D8eE83F9aaACE352EC7B7679BB02581,0x89c1c70a3d8ee83f9aaace352ec7b7679bb02581,1352000000,117802335,1711203447,6,USD Coin,USDC,137,COMPLETED,COMPLETED
65fee4d0e99dac43d6873b1b,102-1108681-110,stargate,1558111194,193393644,1711203515,6,Tether USD,USDT,56,552386,False,False,0xb2d292c645EdC15b212f8b23E177C5563aB06023,0xb2d292c645edc15b212f8b23e177c5563ab06023,1559046621000000000000,37222418,1711203447,18,Tether USD,USDT,42161,COMPLETED,COMPLETED
65fee4a9e99dac43d687188e,110-773813-184,stargate,395155764200009019,12207064,1711203475,18,Token,TOKEN,42161,493630,False,False,0xB07e9e8A993b05E7b85861F09678CF13e527857a,0xb07e9e8a993b05e7b85861f09678cf13e527857a,395393000000009023,193393368,1711203446,18,Ethereum,ETH,8453,COMPLETED,COMPLETED
65fee48ae99dac43d686fc6e,0x8b971afbb61aa8b281a76cb7395a5960ec4faeac5157c2cf3a57bb98e08b0b15,hop,917276445633443,193393421,1711203459,18,Ethereum,ETH,8453,218058,False,False,0x29f3934c71b5a4771b59c910ffa41287a64c4291,0x29f3934c71b5a4771b59c910ffa41287a64c4291,1000000000000000,12207049,1711203445,18,Token,TOKEN,42161,COMPLETED,COMPLETED
65fee4b2e99dac43d6872173,184-349107-111,stargate,51550611064000000,117802353,1711203483,18,Ethereum,ETH,8453,418339,False,False,0x154FED13e0d25f61042861D273F66b6e6c6c1cF8,0x154fed13e0d25f61042861d273f66b6e6c6c1cf8,51581560000000000,12207049,1711203445,18,Token,TOKEN,10,COMPLETED,COMPLETED
65fee4bce99dac43d6872a37,111-713993-184,stargate,930216512908150,12207075,1711203497,18,Token,TOKEN,10,416726,False,False,0x4C612761EB11397B74786Ba5CF44E8bC3793b91E,0x4c612761eb11397b74786ba5cf44e8bc3793b91e,930774977894886,117802334,1711203445,18,Ethereum,ETH,8453,COMPLETED,COMPLETED
65fee4a9e99dac43d6871875,110-773812-184,stargate,8651551688397149,12207064,1711203475,18,Token,TOKEN,42161,497324,False,False,0xEcAe0cB2C98bA8604D92c8349beCb4F41C105906,0xecae0cb2c98ba8604d92c8349becb4f41c105906,8656745735838651,193393361,1711203444,18,Ethereum,ETH,8453,COMPLETED,COMPLETED
65fee495e99dac43d6870649,110-1462703-106,stargate,10493700000,43274626,1711203468,6,TetherToken,USDt,42161,485255,False,False,0xf004Fba99012FBDe4eCdaACDc0925921FEb04f88,0xf004fba99012fbde4ecdaacdc0925921feb04f88,10500000000,193393356,1711203443,6,Tether USD,USDT,43114,COMPLETED,COMPLETED
65fee49fe99dac43d6870f8e,1186376-1-across,across,59436078693358760,12207059,1711203465,18,Wrapped Ether,WETH,1,132969,False,False,0xfe713d67204672721b608dd7c4984035c1b88627,0xfe713d67204672721b608dd7c4984035c1b88627,59475000000000000,19497839,1711203443,18,Wrapped Ether,WETH,8453,COMPLETED,COMPLETED
65fee4b2e99dac43d687214b,111-2995226-110,stargate,497101560000000000,193393562,1711203495,18,Ethereum,ETH,10,423747,False,False,0x46F0FE6f21556cd37eC47D434537eA66fAf883f4,0x46f0fe6f21556cd37ec47d434537ea66faf883f4,497400000000000000,117802333,1711203443,18,Ethereum,ETH,42161,COMPLETED,COMPLETED
65fee4bce99dac43d6872a1d,111-713991-184,stargate,1051368800000000000,12207075,1711203497,18,Token,TOKEN,10,416714,False,False,0x95eCaB7C7f69b595b5B566149B2e44455C5439D3,0x95ecab7c7f69b595b5b566149b2e44455c5439d3,1052000000000000000,117802333,1711203443,18,Ethereum,ETH,8453,COMPLETED,COMPLETED
65fee4bce99dac43d6872a23,111-713992-184,stargate,588048676980924,12207075,1711203497,18,Token,TOKEN,10,416726,False,False,0x82BeD9C4Ea599e583d2DF89a550590c6Bd5Cc6F5,0x82bed9c4ea599e583d2df89a550590c6bd5cc6f5,588401718011730,117802333,1711203443,18,Ethereum,ETH,8453,COMPLETED,COMPLETED
65fee495e99dac43d6870673,110-773811-184,stargate,11992800000000000,12207055,1711203457,18,Token,TOKEN,42161,491143,False,False,0x98cCcc26Ba57f5e0aAA2E88b4Ec2FB12D8a770d3,0x98cccc26ba57f5e0aaa2e88b4ec2fb12d8a770d3,12000000000000000,193393351,1711203441,18,Ethereum,ETH,8453,COMPLETED,COMPLETED
65fee495e99dac43d68706b4,1288187-10-across,across,147788473,29678014,1711203454,6,USD Coin,USDC,10,102282,False,True,0x2648cb80eed9ce38be26353a11cf454b89347832,0x2648cb80eed9ce38be26353a11cf454b89347832,147924989,117802332,1711203441,6,USD Coin,USDC,324,COMPLETED,COMPLETED
65fee4bce99dac43d687291e,0x890df324da4c7ffbb6ab29e4ff6cfa9d092d433b8ae72ff415c4cde574e31bb2,hop,59790450353256170,12207073,1711203493,18,Token,TOKEN,59144,238544,False,False,0x312784d86eebc9f785edd98728bb3713096d2e20,0x312784d86eebc9f785edd98728bb3713096d2e20,60000000000000000,3086367,1711203441,18,Token,TOKEN,8453,COMPLETED,COMPLETED
65fee4bce99dac43d6872959,0xcc46b32a634781ce4424b3a3226fc1d0b53fbe22b34fae8986ac0cbb4ca0ec45-refuel,refuel-bridge,47937878467000000,43274646,1711203509,18,Avalanche,AVAX,42161,104351,False,True,0x254c15e769034451ae9246cd16462193c368e0f7,0x254c15e769034451ae9246cd16462193c368e0f7,850000000000000,193393351,1711203441,18,ETH,ETH,43114,COMPLETED,COMPLETED
65fee4d0e99dac43d6873b11,0xf1c106881436462075b3670135d1bed19e9d1534894bfc2d4bd0ca9cac5002dd,celer,2148675095,117802369,1711203515,6,USD Coin,USDC,42161,972169,False,True,0xce0eb8aea05f1d63722438d00d9c58a696791696,0xce0eb8aea05f1d63722438d00d9c58a696791696,2149126017,193393349,1711203441,6,USD Coin,USDC,10,COMPLETED,COMPLETED
65fee4b2e99dac43d6872112,110-3619909-111,stargate,496704287836238099,117802354,1711203485,18,Ethereum,ETH,42161,500612,False,False,0xb5D88cAbd4E2f966594d2D073B08d498C379a092,0xb5d88cabd4e2f966594d2d073b08d498c379a092,497002489329836000,193393345,1711203440,18,Ethereum,ETH,10,COMPLETED,COMPLETED
65fee4e5e99dac43d6874b76,0x3e2eb94c56d6c09fb4e9e87805bd5a0326f9b8aba0cc215d86b4947306e52d4f-refuel,refuel-bridge,4088906070875160,33076034,1711203540,18,xDai,xDai,324,178283,False,True,0xc18be46312b168b4bfba2e77d1a5cc65562d38f2,0xc18be46312b168b4bfba2e77d1a5cc65562d38f2,1266166265632,29678000,1711203440,18,ETH,ETH,100,COMPLETED,COMPLETED
65fee4e5e99dac43d6874b88,0xa1b52694b59ad1666ed7ba281d724ddb3f752e76d997e63deb14a5f41b712266-refuel,refuel-bridge,5884429144735210,33076034,1711203540,18,xDai,xDai,324,189166,False,True,0x4f1be456e7ba1f9e0632958c8de0074759fe84f4,0x4f1be456e7ba1f9e0632958c8de0074759fe84f4,1800000000000,29678000,1711203440,18,ETH,ETH,100,COMPLETED,COMPLETED
65fee4b2e99dac43d6872144,111-2995225-110,stargate,88946600000000000,193393541,1711203489,18,Ethereum,ETH,10,445386,False,False,0xCa449d11A9701da681c1bbE7237fDBe72a03E37d,0xca449d11a9701da681c1bbe7237fdbe72a03e37d,89000000000000000,117802331,1711203439,18,Ethereum,ETH,42161,COMPLETED,COMPLETED
65fee4b2e99dac43d6872151,111-713990-184,stargate,1517089200000000000,12207072,1711203491,18,Token,TOKEN,10,417514,False,False,0xb44Da1EE3cD776781D2F0432C18F6678b2d5ebb9,0xb44da1ee3cd776781d2f0432c18f6678b2d5ebb9,1518000000000000000,117802331,1711203439,18,Ethereum,ETH,8453,COMPLETED,COMPLETED
65fee495e99dac43d687063f,110-1462702-106,stargate,555983320,43274625,1711203466,6,USD Coin,USDC,42161,655281,False,False,0xfA2d0B04A14E742BE2f5b611C84F257FB74DFBf0,0xfa2d0b04a14e742be2f5b611c84f257fb74dfbf0,556000000,193393339,1711203438,6,USD Coin,USDC,43114,COMPLETED,COMPLETED
65fee4b2e99dac43d68720bf,106-100691-184,stargate,21977143,12207068,1711203483,6,USD Base Coin,USDbC,43114,379219,False,False,0x8E2D6f531E3b3Ac3646f98d86F959562f265D45c,0x8e2d6f531e3b3ac3646f98d86f959562f265d45c,22000000,43274611,1711203438,6,USD Coin,USDC,8453,COMPLETED,COMPLETED
65fee4b2e99dac43d68720ec,110-1290047-102,stargate,6719667000000000000,37222431,1711203486,18,Tether USD,USDT,42161,1075474,False,False,0xeCc19E177d24551aA7ed6Bc6FE566eCa726CC8a9,0x1db5a7ab4ef7bad6b0153d334f69aca563cd0bd6,6722557,193393337,1711203438,6,USD Coin,USDC,56,COMPLETED,COMPLETED
