_id,destTransactionHash,identifier,srcTransactionHash,bridgeName,destAmount,destBlockHash,destBlockNumber,destBlockTimeStamp,destTokenAddress,destTokenDecimals,destTokenLogoURI,destTokenName,destTokenSymbol,fromChainId,gasUsed,isPartialTx,isSocketTx,metadata,recipient,sender,socketContractVersion,srcAmount,srcBlockHash,srcBlockNumber,srcBlockTimeStamp,srcTokenAddress,srcTokenDecimals,srcTokenLogoURI,srcTokenName,srcTokenSymbol,to,toChainId,srcTxStatus,destTxStatus,isMultiBridge,amountOutMin
65ff0f64e99dac43d6ab8165,0x4324f2479f4f859d61e727d9a4f1cb36f60e5f1d9f6d7a2367198dfd9c4b858e,184-350305-111,0x78db3d94cc9f2a8bbdb674183d2a02e401c2f70b12c47875fc5421241b890a95,stargate,99929264559630606,0x8180b3cf2d3ad5602ee594fb1e8d13a8bda9c4d2b84cd8dc4cf41893ead77500,117807820,1711214417,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,18,https://maticnetwork.github.io/polygon-token-assets/assets/eth.svg,Ethereum,ETH,8453,465954,False,False,no-refund,0x338965E4D7b01CF0987bd83bB25d9F258A8f29A2,0x338965e4d7b01cf0987bd83bb25d9f258a8f29a2,,99989258114499304,0x07de9af18e997b3c7452d0599b2974373131a7dad841e79021f1d7530f84b214,12212518,1711214383,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,18,https://movricons.s3.ap-south-1.amazonaws.com/placeholder.png,Token,TOKEN,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,10,COMPLETED,COMPLETED,,
65ff0f79e99dac43d6ab90e0,0x591f870a162d5caf4c3ef6dcc51e6f6cfb12cb941cc0c27cb0cecd51704cbaa1,111-715167-184,0x259ca09e201ac70de591598d31e191d69df514384f3791478443ca35511df0f4,stargate,19151741077234380,0x4b9b03d6f0d24614d4dd0b52437843f83939366131d58943c5be3f19754c3ceb,12212543,1711214433,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,18,https://movricons.s3.ap-south-1.amazonaws.com/placeholder.png,Token,TOKEN,10,419241,False,False,no-refund,0x61aad88E9F7f73170212B884226459939B10Ff00,0x61aad88e9f7f73170212b884226459939b10ff00,,19163239020646767,0x9215aa81a58f430160c538ac6bcc6e34475f7e2bfa71eed16a6776f46bbdcf8e,117807802,1711214381,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,18,https://maticnetwork.github.io/polygon-token-assets/assets/eth.svg,Ethereum,ETH,0xb49c4e680174e331cb0a7ff3ab58afc9738d5f8b,8453,COMPLETED,COMPLETED,,
65ff0f64e99dac43d6ab805f,0xffdc5605d290f12885d58db3e4fc3c4b7289959c8ac46df182fdb50bec348938,0x7d58830d1f0ba5275b18188b2859e8ea943db79cac483583fcfe39bce42f7123-refuel,0x7d58830d1f0ba5275b18188b2859e8ea943db79cac483583fcfe39bce42f7123,refuel-bridge,10108122556700000,0xaed30bfd35e375c83ddae6f7caf4535dcc16079dff624074b5cc6a56fc7f46ae,37226072,1711214431,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,18,https://maticnetwork.github.io/polygon-token-assets/assets/bnb.svg,BNB,BNB,324,128354,False,True,no-refund,0x3300a54e89bda00d53997d4347c87e677f23be1d,0x3300a54e89bda00d53997d4347c87e677f23be1d,,1700000000000000,0x91a47d3d8d6ab7ae91b1d6d3e441d0786ed7a3fe7adf47ecae1b6f828e0838b8,29688163,1711214379,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,18,https://maticnetwork.github.io/polygon-token-assets/assets/eth.svg,ETH,ETH,0x7ee459d7fde8b4a3c22b9c8c7aa52abaddd9ffd5,56,COMPLETED,COMPLETED,False,
65ff0f64e99dac43d6ab815b,0xec54bc64602c29ba9eb69ec2af2c1beabee4be4660bbf2f7cd371bfe79eea157,184-350304-111,0x87d7a36d6e2f8d07bd206773220b31b643e41b628f08693ca45a70cd93ebb25f,stargate,52934490238000000,0x51a578cfe9c26b840dac03f822f96710c20b927a88d6ec7eeb341a3d715749c3,117807819,1711214415,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,18,https://maticnetwork.github.io/polygon-token-assets/assets/eth.svg,Ethereum,ETH,8453,409553,False,False,no-refund,0x06e8C11e225e8CAe26d0cB05cfcd876e22144Ed1,0x06e8c11e225e8cae26d0cb05cfcd876e22144ed1,,52966270000000000,0xc57014a754dd35f91ecc6baa656f200733998de2cfe18d95c8f3ec64794a3194,12212515,1711214377,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,18,https://movricons.s3.ap-south-1.amazonaws.com/placeholder.png,Token,TOKEN,0x50b6ebc2103bfec165949cc946d739d5650d7ae4,10,COMPLETED,COMPLETED,,
65ff0f32e99dac43d6ab57c9,0xe003c44b8a67a6076dbae3a0074f0fac3a1226494542d738bd02d0a969ae7868,1225956-8453-across,0xb09c473b66c379b429296785076e7a5560b455aa2af567f85fabb845355a918f,across,749144377603516,0x3a4d5f3378d0aeb427e1f85c0b2a3759e9f693727ea92d9ff106b060220520b7,29688160,1711214376,0x5aea5775959fbc2557cc8789bc1bf90a239d9a91,18,https://movricons.s3.ap-south-1.amazonaws.com/placeholder.png,Wrapped Ether,WETH,8453,101932,False,True,0x00000000000000000000000000000000000000000000000000000000000008c8,0x0906dcf89bf29dd1ecc7b15d96bb7c2c8792afd1,0x0906dcf89bf29dd1ecc7b15d96bb7c2c8792afd1,v2,784470000000000,0xcf6f38bebc1bf434f5641a77378f54d3d7f4dde6b6ecf57d2978c6cbb185cf29,12212514,1711214375,0x4200000000000000000000000000000000000006,18,https://movricons.s3.ap-south-1.amazonaws.com/placeholder.png,Wrapped Ether,WETH,0x3a23f943181408eac424116af7b7790c94cb97a5,324,COMPLETED,COMPLETED,,
65ff0f64e99dac43d6ab814a,0x7ea21f9da8f33f9227d3b23bcaffc3a7f60cb5d5c1a426d910ebacd0376311c5,184-350303-111,0xfe783e0b7345f9b312e20ccc57036e3c211d7b14aba0efa404f07e97da550be7,stargate,104571080206831834,0x210cae0ec4e0d32cbc0a11c760b4669754a1302ffa305028bfe5880da3466782,117807818,1711214413,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,18,https://maticnetwork.github.io/polygon-token-assets/assets/eth.svg,Ethereum,ETH,8453,508597,False,False,no-refund,0xeCc19E177d24551aA7ed6Bc6FE566eCa726CC8a9,0xa93205ba7726f5b0eb8d42fbed2698c50b32d4d7,,104633860523145720,0xcf6f38bebc1bf434f5641a77378f54d3d7f4dde6b6ecf57d2978c6cbb185cf29,12212514,1711214375,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,18,https://movricons.s3.ap-south-1.amazonaws.com/placeholder.png,Token,TOKEN,0xca10e8825fa9f1db0651cd48a9097997dbf7615d,10,COMPLETED,COMPLETED,,
65ff0f51e99dac43d6ab7083,0xe33bafb799bccaf591f9dd19bd0f4a7c6e7aad0ef9286680330cb2b2ad19eae9,184-499496-110,0x21e45041c3f6e37656101d66ca63ac5615d61b225e896915118dc8e224662db5,stargate,669138726,0x2ce2c997e642e05ae3d335d82927f6a56a20b7e4038ae9ec92a66c771705e056,193437009,1711214404,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,6,https://maticnetwork.github.io/polygon-token-assets/assets/usdc.svg,USD Coin,USDC,8453,457451,False,False,no-refund,0xCDc1f140B4FaB63Bbd69a2C2382e5Ee32Ca02D8a,0xcdc1f140b4fab63bbd69a2c2382e5ee32ca02d8a,,669859547,0xec50ab6410bb47ea9205ecd6963741ba175d8f2200eaa0b7c224f9af245d212c,12212513,1711214373,0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6CA,6,https://movricons.s3.ap-south-1.amazonaws.com/placeholder.png,USD Base Coin,USDbC,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,42161,COMPLETED,COMPLETED,,
65ff0f51e99dac43d6ab700a,0xbe93eb7aff18a13132ea73d890844d48882faa8089e8d3e60b26e804e509c9ff,110-3621464-111,0xb6eb8cfea93e0ef91b0e19201081d7fbff1a392e3092283c5abfad41fbd48dfb,stargate,999400000000000,0x0875876cdb5ef3fdb104d436d6e5248a5e67743c3d37befdba5000de3bda66d8,117807812,1711214401,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,18,https://maticnetwork.github.io/polygon-token-assets/assets/eth.svg,Ethereum,ETH,42161,532745,False,False,no-refund,0x8dDBb4815f49048d1e9b118D83e4e5Fc67798Bb7,0x8ddbb4815f49048d1e9b118d83e4e5fc67798bb7,,1000000000000000,0x7233908dda2ca7b394f733f1c2281e30a1dc04298a3f81c307aa3b39e1f127c9,193436876,1711214371,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,18,https://maticnetwork.github.io/polygon-token-assets/assets/eth.svg,Ethereum,ETH,0xbf22f0f184bccbea268df387a49ff5238dd23e40,10,COMPLETED,COMPLETED,,
65ff0f5ae99dac43d6ab781d,0x8493d02554dbe9134435fc3300e6f1f611f9ca09a2e776220b3d80d84ae1c2db,110-3621465-111,0x9535759e9668b4a0723589c22d088e837b20bc7de0d919d50aa0db17b67b380c,stargate,443880754,0xc68bbf81f8e25e013d2c3df0b1c0c9c7dfa4429076e7bb361e54bb6f7809ca4e,117807813,1711214403,0x7f5c764cbc14f9669b88837ca1490cca17c31607,6,,USD Coin,USDC,42161,534662,False,False,no-refund,0xC293f396B25AD23Ad46faA167C73e9327Bca0d7C,0xc293f396b25ad23ad46faa167c73e9327bca0d7c,,444325078,0xa2d355b97b8eb36c68c5f653ad56193433611b29ac8b5934ea56a57fa4568ef0,193436877,1711214371,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,6,https://maticnetwork.github.io/polygon-token-assets/assets/usdt.svg,Tether USD,USDT,0x53bf833a5d6c4dda888f69c22c88c9f356a41614,10,COMPLETED,COMPLETED,,
65ff0f5ae99dac43d6ab77e9,0x85645d12c8cd7ef1960dcbe7bf4f9e9650e525f4cc200afbe6343c0314574bb2,0xd14119559735c318373f74dc2eb6a9eacd27820304cee8a95255a30eafef9362-refuel,0xd14119559735c318373f74dc2eb6a9eacd27820304cee8a95255a30eafef9362,refuel-bridge,450892675663888,0xed6261666a36815ff2825f6b0e90afeb31bb4296eb8d8917f07e9295dda4a570,12212530,1711214407,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,18,https://maticnetwork.github.io/polygon-token-assets/assets/eth.svg,ETH,ETH,42161,127276,False,True,no-refund,0x10d5f88b404eae505f04486c5f0c0b496b2b2bdf,0x10d5f88b404eae505f04486c5f0c0b496b2b2bdf,,465242424200000,0x7218eb86cd203cf722306e09c71308f113a065abbcf7c088cebff31208462432,193436868,1711214369,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,18,https://maticnetwork.github.io/polygon-token-assets/assets/eth.svg,ETH,ETH,0xc0e02aa55d10e38855e13b64a8e1387a04681a00,8453,COMPLETED,COMPLETED,False,
65ff0f64e99dac43d6ab8120,0xbfe85714c05d95036a7c571877bcc31324565d846701f743bc66f7223feeab32,111-715166-184,0xd97030eea5c6720c1e60b06eddc9e514b71dec5cba312574e53a27cc5c0019f3,stargate,9717443264845652,0xc737947d4be3af69ed444d450dd334d876b07c028ce763a987f715748986e7b1,12212537,1711214421,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,18,https://movricons.s3.ap-south-1.amazonaws.com/placeholder.png,Token,TOKEN,10,416726,False,False,no-refund,0x9e26C5736B12769DAc11d38F5578d40d772D545F,0x9e26c5736b12769dac11d38f5578d40d772d545f,,9723277231184362,0xd4dde1731af38e78a296c1f6c25b3ec2634777cb992e4ff22b78d708e84a4ea4,117807796,1711214369,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,18,https://maticnetwork.github.io/polygon-token-assets/assets/eth.svg,Ethereum,ETH,0xb49c4e680174e331cb0a7ff3ab58afc9738d5f8b,8453,COMPLETED,COMPLETED,,
65ff0fa0e99dac43d6abb00d,0xc523bbbb4eb4f08185e72d2ebb5e2daa60648377cdebf532a64294cd1ecb0f1d,1288507-10-across,0x7f27ad388a7485143684d8cc9dca70df198c294557b41a2c801968dfe41df569,across,1414929461,0xd71cb0a95d123bd9caa9cc5efa507ae4c68c5e083e884f163e9df50a857be0fe,29688254,1711214486,0x493257fd37edb34451f62edf8d2a0c418852ba4c,6,https://movricons.s3.ap-south-1.amazonaws.com/placeholder.png,Tether USD,USDT,10,117481,False,False,no-refund,0xadf801a4558ec1957594a554cfeb3ddd7680f663,0xadf801a4558ec1957594a554cfeb3ddd7680f663,,1415834934,0xd4dde1731af38e78a296c1f6c25b3ec2634777cb992e4ff22b78d708e84a4ea4,117807796,1711214369,0x94b008aa00579c1307b0ef2c499ad98a8ce58e58,6,https://maticnetwork.github.io/polygon-token-assets/assets/usdt.svg,Tether USD,USDT,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,324,COMPLETED,COMPLETED,,
65ff0f5ae99dac43d6ab77fe,0xb07175bc244d15b2e09224bf4aeae7f05fafdf968bfa2908278b6a67fb552299,0xe56aa12f9f25c33ea858d04ee2653dff121fdbc19e5dece672c914f74297988d-refuel,0xe56aa12f9f25c33ea858d04ee2653dff121fdbc19e5dece672c914f74297988d,refuel-bridge,296944311312618,0x0f83e464a31c1008e97d3148980b97daf3b1ccf793296ca9c720c698353be453,117807817,1711214411,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,18,https://maticnetwork.github.io/polygon-token-assets/assets/eth.svg,ETH,ETH,42161,253847,False,True,0x00000000000000000000000000000000000000000000000000000000000008c8,0xd591c8376a041815802e0ca83211016f6be8cbb8,0xd591c8376a041815802e0ca83211016f6be8cbb8,v2,297900000000000,0x934756631eb4bef2f3d33844adfad71fa9a3265f0c3ba40420d3f0a4782dacd2,193436861,1711214367,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,18,https://maticnetwork.github.io/polygon-token-assets/assets/eth.svg,ETH,ETH,0x3a23f943181408eac424116af7b7790c94cb97a5,10,COMPLETED,COMPLETED,False,
65ff0f64e99dac43d6ab807b,0xeacb6c15ae92ccf58a9633e1629c90e4be29bc1964bfd2d6b5971577c8d0d69b,0xd79b1aba663333ca2fcfc166cc78ff08890dd1ffe74b525778467956f5bb9748-refuel,0xd79b1aba663333ca2fcfc166cc78ff08890dd1ffe74b525778467956f5bb9748,refuel-bridge,39856606245000000,0xed2fb2599c733c39bca8a585a1a781617ef549645128f28912ef8296d3cefb64,43279916,1711214412,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,18,https://tokens.1inch.io/0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7.png,Avalanche,AVAX,324,203730,False,True,no-refund,0xdb6750ab88788ebefff561eba19ed8ece123d35d,0xdb6750ab88788ebefff561eba19ed8ece123d35d,,700000000000000,0x327138e02004dccc6eeb20524751d32709674d5a371b5dc4fe1a01fadabf880a,29688151,1711214367,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,18,https://maticnetwork.github.io/polygon-token-assets/assets/eth.svg,ETH,ETH,0x7ee459d7fde8b4a3c22b9c8c7aa52abaddd9ffd5,43114,COMPLETED,COMPLETED,False,
65ff0f64e99dac43d6ab810d,0x133c6d870655de79313dd1fb6546103b16208b5302fcab85e6ad885384f84570,111-2996837-110,0x42b6931a8120b7632575142d6489a23f2e465bcfd465b9b16eea0c568fd28af3,stargate,518640972447097123,0x10fa4eef57a90c3d46389921a3d79d5119a4b13b76a8ca1d47e2e4a85d96df6f,193437064,1711214418,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,18,https://maticnetwork.github.io/polygon-token-assets/assets/eth.svg,Ethereum,ETH,10,424997,False,False,no-refund,0xb65A2d18E6365D46859A95C2ACDc3Ec58c6A0384,0xb65a2d18e6365d46859a95c2acdc3ec58c6a0384,,519300000000000000,0x40975ba71f5dc8273760ee23403e175e3ef1b20dfe020abb4a6bb0b54599b084,117807795,1711214367,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,18,https://maticnetwork.github.io/polygon-token-assets/assets/eth.svg,Ethereum,ETH,0xb49c4e680174e331cb0a7ff3ab58afc9738d5f8b,42161,COMPLETED,COMPLETED,,
65ff0f8de99dac43d6aba017,0xb81f784b59ef2157bd8f7efa02931d043137959e9f2109a3284e7905eb7870a7,0x5ec8047703faf246b40472c3c9db448ba84ff044fd0b31c4f3651a9b411b971f,0x4796d800494760c59f4bac16c2a3bb9f180df7df2d00a90fdb8bf5032b3e218a,celer,29521181916876672333,0xa3bc8dba1960761ed2faf5538623c18b19407bedcf0ceda8b9aa547f01ba1791,37226086,1711214473,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,18,,USD Coin,USDC,43114,326242,False,False,no-refund,0x99811ba9899921b0d1b04462bcffc9f1b3a21841,0x99811ba9899921b0d1b04462bcffc9f1b3a21841,,29916382,0x7fd488d70bd4348f7076e633a2788d70eafecc7d1a4b5b7bf7577d7a7104733b,43279895,1711214367,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,6,,USD Coin,USDC.e,0x29106d08382d3c73bf477a94333c61db1142e1b6,56,COMPLETED,COMPLETED,,
65ff0f47e99dac43d6ab67ab,0xee4ee8dae3180bb018ebd1c397683eb5c9497930e7c09c7be9b29e6c75e1585a,110-775082-184,0x3d1b38450cde233715e2fb1608304e5231ba9758c65d52e50e1bdf0a39160f52,stargate,991404800000000,0x07de9af18e997b3c7452d0599b2974373131a7dad841e79021f1d7530f84b214,12212518,1711214383,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,18,https://movricons.s3.ap-south-1.amazonaws.com/placeholder.png,Token,TOKEN,42161,655212,False,True,0x00000000000000000000000000000000000000000000000000000000000008d6,0x21eA5b00e9F44BBDF7A350A6733462427577e440,0x21ea5b00e9f44bbdf7a350a6733462427577e440,v2,992000000000000,0xa0a95b05a3e759c82c1b51ce23f7e019cd5bbfe7b5186e0847f7bb73d0f3ab9c,193436854,1711214365,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,18,https://maticnetwork.github.io/polygon-token-assets/assets/eth.svg,Ethereum,ETH,0x3a23f943181408eac424116af7b7790c94cb97a5,8453,COMPLETED,COMPLETED,,
65ff0f5ae99dac43d6ab782c,0xa44f63b8f4dc60506c203a46364658b5b93da2fc6a664cb4da20de7e3acef677,111-2996836-110,0x474ccd0d2367deb9cc4078b5b9526dbfadb382338692f48df0d38a48382bda3a,stargate,194453175183309420,0x48bb1ec0efc0e25cadd82c4b672d8d3b933ce23c3c21d59c39fa9d2bca6b419a,193437052,1711214415,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,18,https://maticnetwork.github.io/polygon-token-assets/assets/eth.svg,Ethereum,ETH,10,433231,False,False,no-refund,0x90C0ac58A9528DDE743f62757EC57D2027763F2B,0x90c0ac58a9528dde743f62757ec57d2027763f2b,,194700000000000000,0xdca9a96f64153ae1959507250bcadc60805d77be322d89ef89fd58346d5f2951,117807794,1711214365,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,18,https://maticnetwork.github.io/polygon-token-assets/assets/eth.svg,Ethereum,ETH,0xb49c4e680174e331cb0a7ff3ab58afc9738d5f8b,42161,COMPLETED,COMPLETED,,
65ff0f64e99dac43d6ab8114,0xc5766ae32e89e647e08426893189e96a1e0a7aa76a2d7136a7cb9c6bb7601d37,111-715165-184,0xcbc7e625889d094bf86b926a6955c947f17814cfb8d8e3b0a706bb90514a93cd,stargate,189886000000000000,0xe6617b39ac4ef2e8a0d44b20daefae15803a8dac024adabc806fa7e801f84249,12212535,1711214417,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,18,https://movricons.s3.ap-south-1.amazonaws.com/placeholder.png,Token,TOKEN,10,449119,False,True,0x00000000000000000000000000000000000000000000000000000000000000cd,0xEc697cFd84BdfBB03c5A1175B819e9DC83a65af3,0xec697cfd84bdfbb03c5a1175b819e9dc83a65af3,v2,190000000000000000,0xdca9a96f64153ae1959507250bcadc60805d77be322d89ef89fd58346d5f2951,117807794,1711214365,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,18,https://maticnetwork.github.io/polygon-token-assets/assets/eth.svg,Ethereum,ETH,0x3a23f943181408eac424116af7b7790c94cb97a5,8453,COMPLETED,COMPLETED,,
65ff0fa0e99dac43d6abb03a,0x2da23ba39f90269065ef610828e5c541613a7bbd82d0a771ca64ca61b575d845,1766747-324-across,0xc5ed2e174a3a40667bc0da59b3b3f5aed60c0c03e3adabb5a80382372a568cfb,across,232272294743481583,0x2aab3bcee41af813f37962614f35b38952eb029147145a52edb79c90d880e4e9,117807856,1711214489,0x4200000000000000000000000000000000000006,18,,Wrapped Ether,WETH,324,282485,False,False,no-refund,0xd89385b2efcafc4db3cb87dc02ee0d5a966f8af9,0xd89385b2efcafc4db3cb87dc02ee0d5a966f8af9,,232364205513595523,0x791f984803470f8b9cec5a449aa671d296c03b24a785e5231e991dd262a48851,29688148,1711214364,0x5aea5775959fbc2557cc8789bc1bf90a239d9a91,18,https://movricons.s3.ap-south-1.amazonaws.com/placeholder.png,Wrapped Ether,WETH,0x341e94069f53234fe6dabef707ad424830525715,10,COMPLETED,COMPLETED,,
65ff0f51e99dac43d6ab6ff8,0x5a196f75dde8122aa13c05ae3ae37b1fafebe1f2eb0a5e199d063ce704b577a9,106-397450-111,0x3e19d5402aa18f62dc83d4ad9926f96da5d9de0249574f93b7041aa92be9bad0,stargate,1107335200,0xc7451be9fa99436a8b55747b91a7b662792dd3a676c8131675916e80d028a56b,117807810,1711214397,0x7f5c764cbc14f9669b88837ca1490cca17c31607,6,,USD Coin,USDC,43114,592175,False,False,no-refund,0xeCc19E177d24551aA7ed6Bc6FE566eCa726CC8a9,0x6a56cd7a6233856a2b074ff0b3074f140a02e9bb,,1108000000,0xbad7f1ffde30672bae9f83b8c6d50595621b900c08ac88827928f49b44397927,43279892,1711214361,0xB97EF9Ef8734C71904D8002F8b6Bc66Dd9c48a6E,6,,USD Coin,USDC,0x2967e7bb9daa5711ac332caf874bd47ef99b3820,10,COMPLETED,COMPLETED,,
65ff0f47e99dac43d6ab6834,0xb12f017dfa04f4ee48d59d493b82133e1ef3ad5de1dd122b25dd27864a3fc882,184-499495-110,0x5a62a6f46569a103a41da84c654e54705c6d2b44d9b2a908cd5a2901d8d353f3,stargate,146672679971283829,0x5cc458fcf50fcde6506e344b573bf3721b9a4717d0a03da02d6043238cdb7092,193436954,1711214390,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,18,https://maticnetwork.github.io/polygon-token-assets/assets/eth.svg,Ethereum,ETH,8453,432686,False,False,no-refund,0x0Bdbe763a5743e3dDAA21AdA599c69fd42F88dDD,0x0bdbe763a5743e3ddaa21ada599c69fd42f88ddd,,146831129371666252,0xb2a3bf65a1c3654e0e764fd6362fad80c33306b3dcd92c73ca3d1c9e2b02f64c,12212506,1711214359,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,18,https://movricons.s3.ap-south-1.amazonaws.com/placeholder.png,Token,TOKEN,0x50b6ebc2103bfec165949cc946d739d5650d7ae4,42161,COMPLETED,COMPLETED,,
65ff0f78e99dac43d6ab9079,0xe2c1eac169ae31514a5ff39d410c76469fec1136089aedb917d8e05d458f6a05,0xcdf510d857a8310d6fbac18e390d6320722b59bba5e2f2ec10af99299e001054-refuel,0xcdf510d857a8310d6fbac18e390d6320722b59bba5e2f2ec10af99299e001054,refuel-bridge,916238536400000000,0x052c37a595a0624623505a9ecd3cc4f64fb11ca35d17614985bbb7be42b02dbd,33078112,1711214440,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,18,https://raw.githubusercontent.com/trustwallet/assets/master/blockChainId/ethereum/assets/0x6B175474E89094C44Da98b954EedeAC495271d0F/logo.png,xDai,xDai,137,28694,False,True,no-refund,0xbbf8a4d2e4ebc0aedd1b7e2af6ce1bdcbcb9e6be,0xbbf8a4d2e4ebc0aedd1b7e2af6ce1bdcbcb9e6be,,923300000000000000,0x4812d335265c6d84a415410f8a08606f16c0d65a44535e3e9359006805f48a6b,54996053,1711214359,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,18,https://maticnetwork.github.io/polygon-token-assets/assets/matic.svg,Matic Token,MATIC,0xac313d7491910516e06fbfc2a0b5bb49bb072d91,100,COMPLETED,COMPLETED,False,
65ff0f1ee99dac43d6ab476d,0xab488fd0403032d4973cb9367d04519b7b61b27a4f7986f1533a04af8d77b971,1766746-324-across,0xd7903ba0a26451800e9c5cac72f393099bfc191720b295256745fedcd6834539,across,30948414249490467,0xf0088ada5df1eada9a8e52915aa0c625b70d1b43c384e982949b24687fe5d688,12212507,1711214361,0x4200000000000000000000000000000000000006,18,https://movricons.s3.ap-south-1.amazonaws.com/placeholder.png,Wrapped Ether,WETH,324,282485,False,False,no-refund,0x3b8637cde0f1243c319d657ae210bbd47e3a8784,0x3b8637cde0f1243c319d657ae210bbd47e3a8784,,31000000000000000,0xe04115050df2affc9e95c710145d5d1aa74dd58791fe85499366e4129167769b,29688142,1711214358,0x5aea5775959fbc2557cc8789bc1bf90a239d9a91,18,https://movricons.s3.ap-south-1.amazonaws.com/placeholder.png,Wrapped Ether,WETH,0x341e94069f53234fe6dabef707ad424830525715,8453,COMPLETED,COMPLETED,,
65ff0f32e99dac43d6ab57c1,0x7a984843b737cce7005f0029d09349d49244e27990fe562cdacd0646cd56bac2,1225955-8453-across,0x0cd562938b08b0f177368a6f6586c9479f6f82670613a603984fce95be539ff5,across,162960036,0x791f984803470f8b9cec5a449aa671d296c03b24a785e5231e991dd262a48851,29688148,1711214364,0x3355df6d4c9c3035724fd0e3914de96a5a83aaf4,6,https://movricons.s3.ap-south-1.amazonaws.com/placeholder.png,USD Coin,USDC,8453,289079,False,True,0x00000000000000000000000000000000000000000000000000000000000000cd,0xee66aada3e2249a59049606a1a63be055bad15fc,0xee66aada3e2249a59049606a1a63be055bad15fc,v2,163114212,0x195487be2a0a1278e67a307f8b3f8aa13cf284f7f4b1376ef72cb82c80e30f97,12212505,1711214357,0xd9aaec86b65d86f6a7b5b1b0c42ffa531710b6ca,6,https://movricons.s3.ap-south-1.amazonaws.com/placeholder.png,USD Base Coin,USDbC,0x3a23f943181408eac424116af7b7790c94cb97a5,324,COMPLETED,COMPLETED,,
