id,encoded,event_name,initiator,from_address,to_address,srFee,lpFee,created
0xceb3137ebcabebf7f09e6b6aba8f470608192c5c37b2ac2a92bf5f828912ddb3,0x01001d6fc301d8000000000038def78800000334500065fc9e3603c60202ca22,POSTED,0x3767d6526946cee13db55155b4c0dde6af5fbe1b,0xfc99f58a8974a4bc36e60e2d490bb8d72899ee9f,0x89f423567c2648bb828c3997f60c47b54f57fa6e,0,210000,2024-03-21 19:09:04
0xbd4dfa6fffdaed22e94c9ff1c63e8d65be873f3d41c68655017b9456aea12eee,0x010000002e02d80000000000023b7d55000000009b0065fc9e446868f302caf2,POSTED,0x299b65285a42fe31ffa4ba12c3eee584313a377f,0xfc99f58a8974a4bc36e60e2d490bb8d72899ee9f,0x564ec30084c98437131e32cf2cfb066b4f74b973,0,155,2024-03-21 19:09:04
0x35b2455edb7395c808aebf917d34647333248622eb631a0ede005a116747ae75,0x0100000008348000000000008681184a00000001040065fc9a6b2329ffaaaaff,DIRECT-SWAP,0xfa8349a8529e4ad1dbfc2bd039c4262d3bd70643,0xfa8349a8529e4ad1dbfc2bd039c4262d3bd70643,0xfa8349a8529e4ad1dbfc2bd039c4262d3bd70643,500,260,2024-03-21 19:07:29
0x6333513806c996871fb524b7e2052f705eba22d6564f0220b2588633bc75439e,0x010014c0ade8c800000000005a641c11000005771c0065fc9a74232909032401,DIRECT-SWAP,0x11a5b5628e59dc5df4f27f5d20ab91069edb59ff,0x11a5b5628e59dc5df4f27f5d20ab91069edb59ff,0x11a5b5628e59dc5df4f27f5d20ab91069edb59ff,0,358172,2024-03-21 19:07:24
0x7075f57d9786e4cf5ab35d0529e1dbdb971b6588917363d19ef5f3263ebfed59,0x010043e4cb40c0000000000047c7db30000011888c0065fc9970232909275001,BONDED,0x1bf72854998279a8c47e084bca1accedcc28cfda,0x1bf72854998279a8c47e084bca1accedcc28cfda,0x1bf72854998279a8c47e084bca1accedcc28cfda,0,1149068,2024-03-21 19:06:23
0x5e7ceafb8dda121174ecd9704610117523fd3ecd79002d57177d859805f6e2cb,0x010000000c80c00000000000d7f2260300000000840065fc9a1f2750ff0266ff,DIRECT-SWAP,0x89ef81dc6389b1fd59cb8129d6fa8734a22a2d5c,0x89ef81dc6389b1fd59cb8129d6fa8734a22a2d5c,0x89ef81dc6389b1fd59cb8129d6fa8734a22a2d5c,0,132,2024-03-21 19:06:21
0xc9ffd6c154b40f5ecdc0f3b2b27d8a213998819cab14442d6252e8d4736f3627,0x01000325d110cc10c9a3364386f38b2200003b82600065fc9a29686801232902,DIRECT-SWAP,0x4dd6f792f3780fd6353b6842c14813d5fd727f8f,0x4dd6f792f3780fd6353b6842c14813d5fd727f8f,0x4dd6f792f3780fd6353b6842c14813d5fd727f8f,0,3900000,2024-03-21 19:06:12
0x694f674c2b08c59b2273e21062b10863693cfaf58cea3056b8fe978b5501ffb3,0x01003b9aca00c00000000000dba689c2000000ea600065fc9a2203c60202ca22,DIRECT-SWAP,0x2fd40d133041eb1da2ba387e72d7190ef99d2805,0x2fd40d133041eb1da2ba387e72d7190ef99d2805,0x2fd40d133041eb1da2ba387e72d7190ef99d2805,0,60000,2024-03-21 19:05:58
0x4b829fedbd4779d9eeaf21cc18a1cc940e77ab1392b8d7d89e6a528efbbd6180,0x01000000500ac00000000000be6bd7c300000000a00065fc99ec6868f302caf2,DIRECT-SWAP,0xa703892c6846a73658d90d9cea0d5ad10b0d9a4f,0xa703892c6846a73658d90d9cea0d5ad10b0d9a4f,0xa703892c6846a73658d90d9cea0d5ad10b0d9a4f,0,160,2024-03-21 19:05:28
0x3f90d501ad1091c75372270fd0b66fc7661c1bfe11be6e9f3c9badd9e7f3cd00,0x010000fa80ab980000000000079b52820000129da00065fc9d5921050102ca21,POSTED,0x1fc7e0025e1fd1c2f20828c3aed6027a263ec88c,0xfc99f58a8974a4bc36e60e2d490bb8d72899ee9f,0x5965851f21dae82ea7c62f87fb7c57172e9f2add,500000,1220000,2024-03-21 19:05:03
0x179a17ea23742d6657a02aa0868ad4dee78c34ec56168223543c019189d0d09e,0x010000155cc098000000000084995b200000000db60065fc9d65003cff2329ff,POSTED,0x806e6b480ef7e934e2d323aac73d2956b927a6fd,0xfc99f58a8974a4bc36e60e2d490bb8d72899ee9f,0x000000fedb32ad13a28e737621924278d367992d,700,3510,2024-03-21 19:04:41
0xd3bfc6222853c6ea8c8fa7306242b55fa2527e7cedc0d57395fb9daf21e35218,0x0100004c447f980000000000684039f100000298100065fc9d3023280a02ca22,POSTED,0xe76fc28fbf118c99b3841975a1345da95c570464,0xfc99f58a8974a4bc36e60e2d490bb8d72899ee9f,0xf956d9fa19656d8e5219fd6fa8ba6cb198094138,500000,170000,2024-03-21 19:04:29
0xfc27db48481d86b472c5e485920cfdb76da8289b11660ccecfd35e077c5e8b6b,0x010000000cdac00000000000afcf5ee4000000008f0065fc996f6868f302caf2,DIRECT-SWAP,0x1913cff411001cc3b6fc2f6819709a9ca430de80,0x1913cff411001cc3b6fc2f6819709a9ca430de80,0x1913cff411001cc3b6fc2f6819709a9ca430de80,0,143,2024-03-21 19:04:27
0xec5242c6985dd08207055e373c1b9383de671c7177ac27096dea7776c0d10566,0x010000381bde980000000000f1a886d50000129da00065fc9d0521050102ca21,REQUESTING,0xb306bb2588bdda37d4b914cdf3972dde5fee30a3,0xb306bb2588bdda37d4b914cdf3972dde5fee30a3,0x5965851f21dae82ea7c62f87fb7c57172e9f2add,500000,1220000,2024-03-21 19:03:58
0x77d9cab1bc007be4eb003e68c75aab4cc5c421a0adadd6899f9d87dff51470e5,0x010057bb6960c410c9a06f34e06a398d00003b82600065fc9986686801232902,DIRECT-SWAP,0x2c6f8b863d7967398beb2d51f4fbf1783ed27614,0x2c6f8b863d7967398beb2d51f4fbf1783ed27614,0x2c6f8b863d7967398beb2d51f4fbf1783ed27614,0,3900000,2024-03-21 19:03:31
0x65e1664f619b46f60bbbb196ad9a09a71db1b6a05678503ba585af6e07e4444e,0x0100000002fdc00000000000be8e7e38000000008e0065fc994b6868f32329f2,DIRECT-SWAP,0xb2ec6be510a30e5287355aadb635de14b738bb91,0xb2ec6be510a30e5287355aadb635de14b738bb91,0xb2ec6be510a30e5287355aadb635de14b738bb91,0,142,2024-03-21 19:03:21
0xa90f9d489dcd46b435f252cf462fc69970ef8550dbb32f474294394f42c0d9dd,0x010000000301c00000000000920aed14000000008e0065fc994b6868f32329f2,DIRECT-SWAP,0xd5c22fbc0817c3e079cb0e1a74e018a7684af4ed,0xd5c22fbc0817c3e079cb0e1a74e018a7684af4ed,0xd5c22fbc0817c3e079cb0e1a74e018a7684af4ed,0,142,2024-03-21 19:03:19
0x8176a8264b25b8d57eb5a7e81f53be5147ada13d81ba11d1050aaa4784270c26,0x010000000302c000000000000cb4c040000000008e0065fc994b6868f32329f2,DIRECT-SWAP,0xa887223bace619a7f1e913ca54927a59ac6efacf,0xa887223bace619a7f1e913ca54927a59ac6efacf,0xa887223bace619a7f1e913ca54927a59ac6efacf,0,142,2024-03-21 19:03:17
0xccfe67c114a0f3e467e063be43b3b7465fc5463893a7c267ed32e49dcfd427fc,0x0100000002fdc000000000009c97723f000000008e0065fc994b6868f32329f2,DIRECT-SWAP,0x0ea659f21d7618cb6110e3db92cdb0dc103a1e3c,0x0ea659f21d7618cb6110e3db92cdb0dc103a1e3c,0x0ea659f21d7618cb6110e3db92cdb0dc103a1e3c,0,142,2024-03-21 19:03:15
0x865404c27b32daa11f874d47ec7d6c8c9f26e7b31a53e559c2b35d34c2ed987d,0x0100000002f0c00000000000030b113a000000008e0065fc994b6868f32329f2,DIRECT-SWAP,0x9594feac6c60a9b625e0756e8a264efdd18893ec,0x9594feac6c60a9b625e0756e8a264efdd18893ec,0x9594feac6c60a9b625e0756e8a264efdd18893ec,0,142,2024-03-21 19:03:14
0x8f504b7a4dcdbc5cfdc12823e11e89438ccb009477919287509758aec0d14e18,0x010000002b47c00000000000eafd07aa00000000970065fc990f6868f302caf2,DIRECT-SWAP,0xa8a15c545078e729cebd86a39b56d5798f048c16,0xa8a15c545078e729cebd86a39b56d5798f048c16,0xa8a15c545078e729cebd86a39b56d5798f048c16,0,151,2024-03-21 19:03:01
0xcf6eb78e9d556efe2dc5593dc5bf72bbaa4e0dd47e3d8bdc054de873533f296f,0x01003c4ddbb298000000000086e10f3c0000c96a800065fc9cff003c0103c601,REQUESTING,0x18cef4d1182eaa5ad5d0b7485f686133677286c2,0x89f423567c2648bb828c3997f60c47b54f57fa6e,0xf5754fac98119037edacab8e4deaa594da9b0ce1,505867,13200000,2024-03-21 19:02:59
0xeb6cb2fccab148f39e34ff0b76aa8a4ee9d4251e014466c0088c9f96ede21961,0x0100000036c0c00000000000def8a6c9000000009a0065fc99526868f302caf2,DIRECT-SWAP,0x3066d0225d038ae82041620c98a186f881698566,0x3066d0225d038ae82041620c98a186f881698566,0x3066d0225d038ae82041620c98a186f881698566,0,154,2024-03-21 19:02:55
0xc6a47271eb66e22b9185e31a15847d73e5e5238764dd17d7343aea3285767d87,0x0100008c6568c410c9a014b5adf996cb00003b82600065fc9953686801232909,DIRECT-SWAP,0x0672b148166e212d9375fa24ca1601e0baa90a11,0x0672b148166e212d9375fa24ca1601e0baa90a11,0x0672b148166e212d9375fa24ca1601e0baa90a11,0,3900000,2024-03-21 19:02:46
0xf8e43832eae335120d6650a1c4502b88ec9715cdbc11ea7fbf11cc8e74e4cb7b,0x010000009600c800000000006591ec2700000000b20065fc99326868f302caf2,DIRECT-SWAP,0x75d228291f2670546549563569d25ab1840fa897,0x75d228291f2670546549563569d25ab1840fa897,0x75d228291f2670546549563569d25ab1840fa897,0,178,2024-03-21 19:02:39
0xc3407cd982597cebaaf7141e3c7faeb940223b8902bea466741872c9c85460a5,0x010000000834800000000000cd59288000000001360065fc99400324ffaaaaff,DIRECT-SWAP,0xfa8349a8529e4ad1dbfc2bd039c4262d3bd70643,0xfa8349a8529e4ad1dbfc2bd039c4262d3bd70643,0xfa8349a8529e4ad1dbfc2bd039c4262d3bd70643,500,310,2024-03-21 19:02:32
0x6a41220d1ed2be2f0f70aceb26be055336edc54509a04f5a9a13f9f3d4530b9c,0x01002a06f8e0c410c9a061b4019f7a1100003b82600065fc9917686801232902,DIRECT-SWAP,0x6a3d4730f8273fc86d418aa84ac8d80358a65e8d,0x6a3d4730f8273fc86d418aa84ac8d80358a65e8d,0x6a3d4730f8273fc86d418aa84ac8d80358a65e8d,0,3900000,2024-03-21 19:01:55
0x75fe41429974d52afa2d68300ce7b591df4784282838c1fc91b8dd3b306831cb,0x010029179c8d880000000000f0c5daad000010fbe60065fc98c902bc3403c601,DIRECT-SWAP,0xa67e311b9c5915998c86866652092c5de332d7a8,0xa67e311b9c5915998c86866652092c5de332d7a8,0xa67e311b9c5915998c86866652092c5de332d7a8,500000,1113062,2024-03-21 19:00:58
0x0a9be2b82b30da92f89bfcbda91a82a226ffcb5f282eb2d63845d657ad1540f4,0x01002e501440c410c9a06483401a525200003b82600065fc98be68680102ca22,DIRECT-SWAP,0xfb1cdaf98d210fa1a744780c8750e99a5504aaad,0xfb1cdaf98d210fa1a744780c8750e99a5504aaad,0xfb1cdaf98d210fa1a744780c8750e99a5504aaad,0,3900000,2024-03-21 19:00:23
0xce1ebdded59e7576684e81ef8417a7ced70c89c8099303fd0513baf4c538f5a9,0x010002cf17efd80000000000fb2bfb04000001d4c00065fc9c3902ca2203c602,POSTED,0xd7367a532978a475a13e5445e6a84f4f9eddb865,0x89f423567c2648bb828c3997f60c47b54f57fa6e,0xcc7ff4440167fa7bf3acd27bb88b2983509c98ef,0,120000,2024-03-21 19:00:08
0xceab527e3bbfabe83c584c60b05cb536d3f3c7b35fd86d001df7854bedf4e119,0x01000000f2169800000000007cbbf9d100000009170065fc9c50003cff2329ff,REQUESTING,0x8d9073051c15ed6f71d3fdd0521ba595a694801c,0xfc99f58a8974a4bc36e60e2d490bb8d72899ee9f,0xe5b51160f9eb6d16d158e7917f6a277d2c86465f,500,2327,2024-03-21 19:00:04
0x9196da1cce2e50d17a49eb66f16a5bff5b494a3a663c35feedd5083d92cca765,0x010006087610c0000000000090c340170000124f800065fc98ae210501026601,DIRECT-SWAP,0x79dfa71ad7987b17ee0f0105f3dfed0c2d3f6a2b,0x79dfa71ad7987b17ee0f0105f3dfed0c2d3f6a2b,0x79dfa71ad7987b17ee0f0105f3dfed0c2d3f6a2b,0,1200000,2024-03-21 18:59:54
0x7d5a58600c1c2f1c8ad9eef445f716b9d8450fdef509dc81072ec8a32c6e28d2,0x010000d1385298000000000085b216e50000305ed00065fc9c4300c30201f720,DIRECT-SWAP,0xce15d5d8bb74677965192847639b5c0950f63c68,0xce15d5d8bb74677965192847639b5c0950f63c68,TNWSS3Et8BmGAiAu74WNpBeWqPuv9xgjpZ,500000,3170000,2024-03-21 18:59:54
0xb9486dfba62ad75da48ccea8db7949e462ac051ba0626682322d199acd354d0c,0x01002d4cae00c410c9a063d95839b2d700003b82600065fc989b686801232909,DIRECT-SWAP,0xa61d0d211edc5d800409530d1834b612e32b53a2,0xa61d0d211edc5d800409530d1834b612e32b53a2,0xa61d0d211edc5d800409530d1834b612e32b53a2,0,3900000,2024-03-21 18:59:51
0x1047fa1d36cf91b137df6dbc6ce808d113639ba886335d2dc0c07c13bdf2ab33,0x0100000186a0c00000000000fbbf010a00000000f00065fc98816868f302caf2,DIRECT-SWAP,0xf9fe8238bfb2601b46a52fbd34d55e958de1e2e4,0xf9fe8238bfb2601b46a52fbd34d55e958de1e2e4,0xf9fe8238bfb2601b46a52fbd34d55e958de1e2e4,0,240,2024-03-21 18:59:47
0x6c27cb24581109b72ac41cb098a945418cbf293178793a54b587bb0b8fdddd09,0x0100021b0ea5d80000000000d46adcec000001d4c00065fc9c3e02ca22026602,REQUESTING,0x8d7931dfe33ae1a5c40dea27ecf6577f08db4049,0xf956d9fa19656d8e5219fd6fa8ba6cb198094138,0xfc99f58a8974a4bc36e60e2d490bb8d72899ee9f,0,120000,2024-03-21 18:59:46
0xb27f7614cfd73b7b702cc0ddec5c6d7fafa0e425d72c7cd4046dc83afbab98f0,0x0100d09dc300c00000000000ad421ce900005c9ef00065fc989200c30202ca22,REQUESTING,0x4a49a3d3ecb4385364316d8b9d9048939a2e2075,0x4a49a3d3ecb4385364316d8b9d9048939a2e2075,TG2nVtJys3R9hrYHfLtjPCQ1iig4SAahBv,0,6070000,2024-03-21 18:59:39
0x318ba3363eeb3a19f9805c01d660c9d8eee29f9e57a7ae7af60eea76a49add4f,0x01000468f354980000000000980f4329000005a50f0065fc9c1d03100202ca22,POSTED,0x5c0a495106bd6b67a873423f7b1a1b6362743425,0xfc99f58a8974a4bc36e60e2d490bb8d72899ee9f,0xb1aa1175c423fe785d65806d039196f7542ffd0194a58059f78441879839d263,500000,369935,2024-03-21 18:59:13
0x5e43b68b3ce2611a3dbca7ae9391d41478df7481cd956f2ee2fe30795519a123,0x01002cb41780c410c995637519de916500003b82600065fc984b686801232909,DIRECT-SWAP,0x1eaaddd314ccfe38cbd821fa0e3ddb95971aa313,0x1eaaddd314ccfe38cbd821fa0e3ddb95971aa313,0x1eaaddd314ccfe38cbd821fa0e3ddb95971aa313,0,3900000,2024-03-21 18:58:32
0xe96c2ff9a94f9694bcba72498b8f66c7af06179f5254f36d1f16103604e7ecbd,0x010077359400c000000000003b82a96e000024c6100065fc986102bc3402ca22,BONDED,0x1d1a5871a626de9094cc1d560edd9a67612c87a5,0x1d1a5871a626de9094cc1d560edd9a67612c87a5,0x1d1a5871a626de9094cc1d560edd9a67612c87a5,0,2410000,2024-03-21 18:58:27
0x19debca100a2b3daf53416b1a5461b5d9ef0a7b59222d140ee62e37d6bcc39c1,0x010011e1a300d8000000000055613c58000002e6300065fc9bd402ca22026602,REQUESTING,0xaa68672cb5794b70fea37e12e448796bf8da06e6,0xf956d9fa19656d8e5219fd6fa8ba6cb198094138,0x448df7c119606947f3708d80693877997d55958c,0,190000,2024-03-21 18:58:02
0xc426151dadeaeb9869463694a87294a7658d61f7c293fb647402de0bd4342f5e,0x0100000045a6c000000000000ef516b3000000009e0065fc97e76868f302caf2,DIRECT-SWAP,0x3041c1b49b1c97e562741a4a2b1ae9f9981e93f9,0x3041c1b49b1c97e562741a4a2b1ae9f9981e93f9,0x3041c1b49b1c97e562741a4a2b1ae9f9981e93f9,0,158,2024-03-21 18:57:29
0x83ae3f04f8112758527974e9643a3e63396a12c4d57b4c7288c1621769680628,0x010000042d5ec0000000000062b3216300000001d00065fc98272105ffaaaaff,DIRECT-SWAP,0x5a55fe62af3529cbf9469cb568b55a2af9cf2b57,0x5a55fe62af3529cbf9469cb568b55a2af9cf2b57,0x5a55fe62af3529cbf9469cb568b55a2af9cf2b57,0,464,2024-03-21 18:57:27
0x1e46f25f8898844049f5097d80b88e8e03552edff3d59a3de840d0b4015f6d7e,0x0100000186a0c00000000000ead90c7100000000f00065fc97e86868f302caf2,DIRECT-SWAP,0xf9fe8238bfb2601b46a52fbd34d55e958de1e2e4,0xf9fe8238bfb2601b46a52fbd34d55e958de1e2e4,0xf9fe8238bfb2601b46a52fbd34d55e958de1e2e4,0,240,2024-03-21 18:57:16
0x7f1bfa13cb9f155deeb05db489ea183a198eb0b61337b78919e041f7d14c5419,0x010000428040980000000000a710006b0000305ed00065fc9ba100c30201f720,DIRECT-SWAP,0xce15d5d8bb74677965192847639b5c0950f63c68,0xce15d5d8bb74677965192847639b5c0950f63c68,TKBZZgHE6HZEMz7ND3CtXVbp51ciD1KuXf,500000,3170000,2024-03-21 18:57:11
0xc2ba8518dc032f9dc046b76786ea113f94f3272d802350d4b9e62ef7131986f2,0x0100005a4677980000000000b883f4f60000305ed00065fc9b8b00c30201f720,DIRECT-SWAP,0xce15d5d8bb74677965192847639b5c0950f63c68,0xce15d5d8bb74677965192847639b5c0950f63c68,TGCfQyLaWxLW23L7rSPvBfzSe5TThYeWLZ,500000,3170000,2024-03-21 18:56:49
0x604017e52102d61120b5780e2412e3e13f7831806bc768dcf1ba39ed079a505d,0x010011e1a300c410c99551e111a020cd00003b82600065fc978e68680103c602,DIRECT-SWAP,0x3eeda8681a8c960617fa99a8f5135645f374c696,0x3eeda8681a8c960617fa99a8f5135645f374c696,0x3eeda8681a8c960617fa99a8f5135645f374c696,0,3900000,2024-03-21 18:56:33
0xd53b38447756361be6ec1b16adfaa8e855f778dd6b9f96b523bf18d5be091594,0x0100000005dcc00000000000823c0a7400000000cc0065fc97e22105ff0324ff,DIRECT-SWAP,0x4282341588f94c158bfaa40ae2c9f3abfdac647f,0x4282341588f94c158bfaa40ae2c9f3abfdac647f,0x4282341588f94c158bfaa40ae2c9f3abfdac647f,0,204,2024-03-21 18:56:28
0x38c1c0caaf79061400fafc582ba0c2a71642602d57b831c1ee8ca9fd7077336e,0x0100131633ab800000000000a71b8d2200000d96bb0065fc97e402ca2201f722,DIRECT-SWAP,0x4570d31a950c1224b153e0304af59553196ce0f9,0x4570d31a950c1224b153e0304af59553196ce0f9,0x4570d31a950c1224b153e0304af59553196ce0f9,500000,890555,2024-03-21 18:56:21
0x6d0d91860b23670bd1259ebb9aaee9649cd683baad9fd83a7a9cc655f3ef7a4b,0x0100000004b0c00000000000a7060a23000000008d0065fc96776868f302caf2,DIRECT-SWAP,0x09c47b33a859bc3287cd48969160ba9f2e6932c5,0x09c47b33a859bc3287cd48969160ba9f2e6932c5,0x09c47b33a859bc3287cd48969160ba9f2e6932c5,0,141,2024-03-21 18:55:46
0x8c7fdbc10b519d7fafe18604cadc62fd90ba230480b382a1bbc7a5044a1c1c5d,0x01003b9572d098000000000018cf059b00002a1a840065fc9b4521050102ca21,POSTED,0x6ccdf791e1e75d99e97d7b8b81a77f8a57382f85,0xfc99f58a8974a4bc36e60e2d490bb8d72899ee9f,0x5ac1956f4193820afe9c0f2a8e0532f9d5d65b3d,500000,2759300,2024-03-21 18:55:37
0x71580241f0d2057f71ba22cffc8c2c7f6210f9c7a753d33f0f86ec5f58d2729a,0x0100000186a0c000000000000f07b95c00000000f00065fc97386868f302caf2,DIRECT-SWAP,0xf9fe8238bfb2601b46a52fbd34d55e958de1e2e4,0xf9fe8238bfb2601b46a52fbd34d55e958de1e2e4,0xf9fe8238bfb2601b46a52fbd34d55e958de1e2e4,0,240,2024-03-21 18:54:49
0xe8d9bb406840a442761fe6cbf54a6674e945abaa075b0d3ff817a7b835053c8c,0x0100008c6180980000000000f45a3d200000305ed00065fc9ae000c30201f720,DIRECT-SWAP,0xce15d5d8bb74677965192847639b5c0950f63c68,0xce15d5d8bb74677965192847639b5c0950f63c68,TRF1PwYn1s5didoVAjk6XVzcQmmDUr98T3,500000,3170000,2024-03-21 18:54:00
0x5a41411a09b62f0904901d15ec64a6c4b4ed848c8d94af52b0954ff7bef24c09,0x01012a046b60cc10c9817cfc6d433fe300003b82600065fc96f268680102ca22,DIRECT-SWAP,0x75d228291f2670546549563569d25ab1840fa897,0x75d228291f2670546549563569d25ab1840fa897,0x75d228291f2670546549563569d25ab1840fa897,0,3900000,2024-03-21 18:53:25
0xd3e8a794337bfc02adf56b16208cfa6823a6b18b0fba07408cc4a6b0c7cbc117,0x010000000a8c8000000000008a97d72e00000004640065fc9722aaaaff2329ff,DIRECT-SWAP,0x4a757c8f762eb81a0b031f51bca4a1f70b078b2f,0x4a757c8f762eb81a0b031f51bca4a1f70b078b2f,0x4a757c8f762eb81a0b031f51bca4a1f70b078b2f,500,1124,2024-03-21 18:53:25
0xf35e82b83b866ef9a5840ac2c5da35d77d78855cf548b36e8795b8932fc3d462,0x0100000003e88000000000002f7b666b00000000ca0065fc972b2105ff0324ff,DIRECT-SWAP,0xc591b10bebadeb13f48df94bfe75282d32a52389,0xc591b10bebadeb13f48df94bfe75282d32a52389,0xc591b10bebadeb13f48df94bfe75282d32a52389,500,202,2024-03-21 18:53:17
0xcb9ed97ef9c0e48f1433c6e59958eb99ebe832f423713b68ce0bf98d0e4f6fcc,0x010000000320c00000000000574555cb000000000e0065fc96ed2329f26868f3,DIRECT-SWAP,0xb15b2aadeb3103b723e3f145ad4a7af88436ad86,0xb15b2aadeb3103b723e3f145ad4a7af88436ad86,0xb15b2aadeb3103b723e3f145ad4a7af88436ad86,0,14,2024-03-21 18:52:34
0xd0bc2624aba90d0e39496f332fd7a9c0217b8859025627ac817efa0d700ed394,0x0100000051a9d800000000002c89fa8500000000a70065fc9a4b6868f302caf2,POSTED,0x0ad58f5e14b048287ea6bb8e205b3a78d0c14636,0xfc99f58a8974a4bc36e60e2d490bb8d72899ee9f,0x6c9519f6be22af4c2cb1cde3535d220ad5a2005f,0,167,2024-03-21 18:52:06
0x2eab848e2e201ceb9c3372cb981736c580b72da66cde842044686d8e8bd871b3,0x010000000a8cc00000000000678dea0000000004640065fc96cdaaaaff2329ff,DIRECT-SWAP,0x7bde6f3bda21261403c206c21ad1dcd7912982d4,0x7bde6f3bda21261403c206c21ad1dcd7912982d4,0x7bde6f3bda21261403c206c21ad1dcd7912982d4,0,1124,2024-03-21 18:52:06
0xe85a79347b2763264ebce6b3d2d91238b6ae364014c59e5dbe8f648e5aa65406,0x0100000006a4c00000000000e3c7e35c00000000830065fc96ac2750ff0266ff,DIRECT-SWAP,0xc0167c8a4af0cfa074b384e29f4d1df3b7e16165,0xc0167c8a4af0cfa074b384e29f4d1df3b7e16165,0xc0167c8a4af0cfa074b384e29f4d1df3b7e16165,0,131,2024-03-21 18:51:42
0x31bfccdb3cc88374025be41d96014d1b35cb9ab1389546abfd4e321010a272d5,0x010000003a98c000000000005b54c4e000000000980065fc96c02750ff2105ff,DIRECT-SWAP,0xb8bb5dd38f53c38aa9596d16552fa8b1dcef11e0,0xb8bb5dd38f53c38aa9596d16552fa8b1dcef11e0,0xb8bb5dd38f53c38aa9596d16552fa8b1dcef11e0,0,152,2024-03-21 18:51:37
0x35ec204073a874f3b2bd83fdc067ee2db62734e186155b89c1c4fd30ac90c7e2,0x01000000239e980000000000abbff7c40000000c490065fc9a53003cff2329ff,POSTED,0x6987f1c25b099b79acdf840808c9229d8bdd8230,0xfc99f58a8974a4bc36e60e2d490bb8d72899ee9f,0x96a8972245f15e463b1428884d9a576b9cf5636c,500,3145,2024-03-21 18:51:35
0x3da6595765a2567c6443ad5d8cf94ab7f9e32b91454e277d217cb562ea2f6769,0x010008f0d180cc10c9814c051968b86d00003b82600065fc96c668680101f501,DIRECT-SWAP,0x64c7d05423e97513d8c18fb9f99f9c8110a1ec0a,8CWEXVVpnqk3TAz4BAjuYBMkj2C5zQMK5VxFJSmCSaPX,0x9438a854ea768b4a526054040781f9124d75317b,0,3900000,2024-03-21 18:51:21
0x463d36beee4b2eca9914f6e2a00b182bd2068c5b794cbd13a5c4ebcada52d442,0x010000ed6a50d80000000000ca648181000001d4c00065fc9a4102ca22232902,REQUESTING,0xc6ffa3ac5f78fa14a48e9ae93741cd0fab91493b,0xfc99f58a8974a4bc36e60e2d490bb8d72899ee9f,0xfc99f58a8974a4bc36e60e2d490bb8d72899ee9f,0,120000,2024-03-21 18:51:17
0x203d653793498391309138887b67d9acce90283025f001856b0e9364c7629483,0x0100000004a6c000000000009315f3c4000000008d0065fc967d6868f302caf2,DIRECT-SWAP,0xa53bb3bf7c3923d87ef757020cb2c359acb95730,0xa53bb3bf7c3923d87ef757020cb2c359acb95730,0xa53bb3bf7c3923d87ef757020cb2c359acb95730,0,141,2024-03-21 18:51:10
0x4a4998182639719b948a12f1110c3bcc9bed01abe486343524a677d93c9b42ff,0x0100000003e8800000000000b4584a5e00000000840065fc96a82750ff0324ff,DIRECT-SWAP,0xc591b10bebadeb13f48df94bfe75282d32a52389,0xc591b10bebadeb13f48df94bfe75282d32a52389,0xc591b10bebadeb13f48df94bfe75282d32a52389,500,132,2024-03-21 18:51:09
0x936b5a556850df789e9c01434abbb019b7cfe40fcb5c89ed3816229a9803df81,0x010000018635c00000000000d2c63a9500000000f00065fc96696868f302caf2,DIRECT-SWAP,0xfdb3971db79826766dcaf35149db8368543ef633,0xfdb3971db79826766dcaf35149db8368543ef633,0xfdb3971db79826766dcaf35149db8368543ef633,0,240,2024-03-21 18:50:36
0x20de072bc8e7771a8505ba05a7c3bd9b22ec0d72d0bf06ddd6c7f97854448056,0x010000e4e1c0cc10c981277e8708dbfa00003b82600065fc9647686801032401,DIRECT-SWAP,0x3eaa22d410d93b17f4e64fbccc95e96aac5ab798,0x3eaa22d410d93b17f4e64fbccc95e96aac5ab798,0x3eaa22d410d93b17f4e64fbccc95e96aac5ab798,0,3900000,2024-03-21 18:50:04
0x977da468cb6797e4683b98d3f1306178b5b000023e1631471ddbbcf060eefe52,0x010000000302c00000000000ac1fae26000000008e0065fc96206868f32329f2,DIRECT-SWAP,0xd9d4d692a4d18849321b9713c5ba5d4858436499,0xd9d4d692a4d18849321b9713c5ba5d4858436499,0xd9d4d692a4d18849321b9713c5ba5d4858436499,0,142,2024-03-21 18:49:39
0xc185b0c79695c563c379f905249bb774bbf113d016f358319134e5548aae7a01,0x0100007afb3598000000000056306a790000305ed00065fc99d700c30201f720,DIRECT-SWAP,0xce15d5d8bb74677965192847639b5c0950f63c68,0xce15d5d8bb74677965192847639b5c0950f63c68,TKBZZgHE6HZEMz7ND3CtXVbp51ciD1KuXf,500000,3170000,2024-03-21 18:49:33
0x56967224081a3445d80e812425ce31fc45d5f1f04f8eb10d66112d58657c470e,0x0100000045a6c00000000000db5b1b4c000000009e0065fc961f6868f302caf2,DIRECT-SWAP,0x048d03eb07d0cc7b96efd68d164273412c8cacd8,0x048d03eb07d0cc7b96efd68d164273412c8cacd8,0x048d03eb07d0cc7b96efd68d164273412c8cacd8,0,158,2024-03-21 18:49:31
